P1,P2,class label
AF-Q9UK32-F1.pdb,AF-A0A024QZ20-F1.pdb,4
AF-Q9UK32-F1.pdb,AF-A0A024QZ20-F1.pdb,1
AF-Q9UKL4-F1.pdb,AF-A0A024QZ20-F1.pdb,0
AF-Q9Y243-F1.pdb,AF-A0A024QZ20-F1.pdb,0
AF-Q9Y243-F1.pdb,AF-A0A024QZ20-F1.pdb,4
AF-Q9Y272-F1.pdb,AF-A0A024QZ20-F1.pdb,4
AF-Q9Y272-F1.pdb,AF-A0A024QZ20-F1.pdb,1
AF-Q9Y272-F1.pdb,AF-A0A024QZ20-F1.pdb,0
AF-Q9Y4A8-F1.pdb,AF-A0A024QZ20-F1.pdb,0
AF-Q9Y4A8-F1.pdb,AF-A0A024QZ20-F1.pdb,1
AF-Q9Y572-F1.pdb,AF-A0A024QZ20-F1.pdb,3
AF-Q9Y572-F1.pdb,AF-A0A024QZ20-F1.pdb,5
AF-Q9Y572-F1.pdb,AF-A0A024QZ20-F1.pdb,2
AF-Q9Y5W3-F1.pdb,AF-A0A024QZ20-F1.pdb,6
AF-Q9Y689-F1.pdb,AF-A0A024QZ20-F1.pdb,0
AF-Q0MQD4-F1.pdb,AF-A0A024QZ30-F1.pdb,3
AF-A0A024RDC7-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-A0A024RDH0-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-A0A024RDH0-F1.pdb,AF-A0A024QZ47-F1.pdb,4
AF-O95067-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-P14635-F1.pdb,AF-A0A024QZ47-F1.pdb,4
AF-P14635-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-P20248-F1.pdb,AF-A0A024QZ47-F1.pdb,4
AF-P20248-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-P22674-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-P22674-F1.pdb,AF-A0A024QZ47-F1.pdb,4
AF-P78396-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-P78396-F1.pdb,AF-A0A024QZ47-F1.pdb,4
AF-Q12834-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-Q8WWL7-F1.pdb,AF-A0A024QZ47-F1.pdb,4
AF-Q8WWL7-F1.pdb,AF-A0A024QZ47-F1.pdb,0
AF-Q9Y5B9-F1.pdb,AF-A0A024QZ47-F1.pdb,3
AF-Q9Y5B9-F1.pdb,AF-A0A024QZ47-F1.pdb,5
AF-A0A024R1Z1-F1.pdb,AF-A0A024QZ51-F1.pdb,2
AF-A0A024R1Z1-F1.pdb,AF-A0A024QZ51-F1.pdb,3
AF-A0A024R1Z1-F1.pdb,AF-A0A024QZ51-F1.pdb,5
AF-A0A024R7C0-F1.pdb,AF-A0A024QZ51-F1.pdb,5
AF-A0A024R7C0-F1.pdb,AF-A0A024QZ51-F1.pdb,2
AF-A0A024RA90-F1.pdb,AF-A0A024QZ51-F1.pdb,2
AF-O94941-F1.pdb,AF-A0A024QZ51-F1.pdb,2
AF-Q08DK3-F1.pdb,AF-A0A024QZ51-F1.pdb,5
AF-Q08DK3-F1.pdb,AF-A0A024QZ51-F1.pdb,2
AF-Q9UNE7-F1.pdb,AF-A0A024QZ51-F1.pdb,2
AF-P08138-F1.pdb,AF-A0A024QZ59-F1.pdb,3
AF-A0A140VJS0-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-A0A140VJS0-F1.pdb,AF-A0A024QZ70-F1.pdb,2
AF-A8K031-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-A8K6K3-F1.pdb,AF-A0A024QZ70-F1.pdb,3
AF-O43264-F1.pdb,AF-A0A024QZ70-F1.pdb,3
AF-O43264-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-O43264-F1.pdb,AF-A0A024QZ70-F1.pdb,5
AF-O43264-F1.pdb,AF-A0A024QZ70-F1.pdb,2
AF-P57740-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q15172-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q8NFH4-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q8WUM0-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q96BT3-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q96BT3-F1.pdb,AF-A0A024QZ70-F1.pdb,2
AF-Q9BPU9-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q9BS16-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q9BU64-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-Q9BW27-F1.pdb,AF-A0A024QZ70-F1.pdb,1
AF-A0A024RCX5-F1.pdb,AF-A0A024QZ86-F1.pdb,6
AF-A0A024RD04-F1.pdb,AF-A0A024QZ86-F1.pdb,4
AF-A0A024RD15-F1.pdb,AF-A0A024QZ86-F1.pdb,0
AF-A0A024RD15-F1.pdb,AF-A0A024QZ86-F1.pdb,4
AF-A0A654IBU3-F1.pdb,AF-A0A024QZ86-F1.pdb,6
AF-A6XAA7-F1.pdb,AF-A0A024QZ86-F1.pdb,6
AF-L7RXH5-F1.pdb,AF-A0A024QZ86-F1.pdb,4
AF-P12644-F1.pdb,AF-A0A024QZ86-F1.pdb,6
AF-P53778-F1.pdb,AF-A0A024QZ86-F1.pdb,4
AF-Q15424-F1.pdb,AF-A0A024QZ86-F1.pdb,6
AF-P01584-F1.pdb,AF-A0A024QZ87-F1.pdb,6
AF-Q12864-F1.pdb,AF-A0A024QZ95-F1.pdb,3
AF-A0A024R713-F1.pdb,AF-A0A024QZA9-F1.pdb,2
AF-A0A024R713-F1.pdb,AF-A0A024QZA9-F1.pdb,3
AF-A0A140VKB3-F1.pdb,AF-A0A024QZA9-F1.pdb,0
AF-P29803-F1.pdb,AF-A0A024QZA9-F1.pdb,0
AF-Q92569-F1.pdb,AF-A0A024QZA9-F1.pdb,1
AF-P45973-F1.pdb,AF-A0A024QZB5-F1.pdb,3
AF-A0A024R6M3-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-A0A024R6M3-F1.pdb,AF-A0A024QZC1-F1.pdb,3
AF-A0A024R6M3-F1.pdb,AF-A0A024QZC1-F1.pdb,5
AF-A0A0S2Z4V5-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-E5KT65-F1.pdb,AF-A0A024QZC1-F1.pdb,5
AF-E5KT65-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-E5KT65-F1.pdb,AF-A0A024QZC1-F1.pdb,3
AF-O60306-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-O60306-F1.pdb,AF-A0A024QZC1-F1.pdb,5
AF-O60306-F1.pdb,AF-A0A024QZC1-F1.pdb,3
AF-P14866-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-P19387-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-P22749-F1.pdb,AF-A0A024QZC1-F1.pdb,6
AF-Q05048-F1.pdb,AF-A0A024QZC1-F1.pdb,3
AF-Q05048-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-Q05048-F1.pdb,AF-A0A024QZC1-F1.pdb,5
AF-Q15428-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-Q2NKU3-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-Q86U42-F1.pdb,AF-A0A024QZC1-F1.pdb,3
AF-Q86U42-F1.pdb,AF-A0A024QZC1-F1.pdb,5
AF-Q86U42-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-Q92917-F1.pdb,AF-A0A024QZC1-F1.pdb,5
AF-Q92917-F1.pdb,AF-A0A024QZC1-F1.pdb,2
AF-Q92917-F1.pdb,AF-A0A024QZC1-F1.pdb,3
AF-A4D158-F1.pdb,AF-A0A024QZE4-F1.pdb,1
AF-P08138-F1.pdb,AF-A0A024QZE4-F1.pdb,3
AF-P08138-F1.pdb,AF-A0A024QZE4-F1.pdb,1
AF-P08138-F1.pdb,AF-A0A024QZE4-F1.pdb,4
AF-Q546D7-F1.pdb,AF-A0A024QZE4-F1.pdb,6
AF-A0A024QZ20-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024QZT2-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024QZU0-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024R0Q7-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-A0A024R1K7-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024R1K7-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A024R496-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024R496-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024R5Y2-F1.pdb,AF-A0A024QZF2-F1.pdb,5
AF-A0A024R5Y2-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A024R5Y2-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-A0A024R5Y2-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-A0A024R7J0-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024R807-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024R807-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A024R8D6-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024R9Q4-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024RAS5-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024RBU5-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A024RBU5-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024RD04-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A024RD04-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024RD04-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024RD04-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-A0A024RD04-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-A0A024RD04-F1.pdb,AF-A0A024QZF2-F1.pdb,5
AF-A0A024RD15-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A024RD15-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A024RD15-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024RDT3-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A024RDT3-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A0S2Z4Z8-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A0A140VJM3-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-A0A140VJM3-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A0A140VJS0-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-A0A140VJW0-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-A1LQ23-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-A5PKW4-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-A5PKW4-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-A5PKW4-F1.pdb,AF-A0A024QZF2-F1.pdb,5
AF-B0LPE5-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-B0LPE5-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-B2R6Q4-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-F1T0G5-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-F1T0H7-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-L7RRS6-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-L7RRS6-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-L7RRS6-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-L7RTI5-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-L7RXH5-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-L7RXH5-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-O14641-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-O43307-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-O60292-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-O60292-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-O60292-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-O60346-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-O75582-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-O75582-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P04792-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P05129-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P09471-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P09619-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P11233-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-P15056-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P16234-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P19086-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P19087-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P20936-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P21709-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P23443-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P23443-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P29322-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-P29322-F1.pdb,AF-A0A024QZF2-F1.pdb,5
AF-P29322-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-P29992-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P35916-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P36507-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P36888-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P46940-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P49815-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P49815-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P49815-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P52799-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-P53778-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-P53778-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P53778-F1.pdb,AF-A0A024QZF2-F1.pdb,5
AF-P53778-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-P53778-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-P98172-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q02779-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q04759-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q07890-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-Q07890-F1.pdb,AF-A0A024QZF2-F1.pdb,5
AF-Q07890-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q07890-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-Q12988-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q13576-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q13882-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-Q15052-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q15198-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q15311-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q15311-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q15311-F1.pdb,AF-A0A024QZF2-F1.pdb,3
AF-Q15311-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-Q15768-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q16659-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q16659-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q16659-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q2PPJ7-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q2PPJ7-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-Q2PPJ7-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q3SZI4-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q3SZI4-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q684P5-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q684P5-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q6J9G0-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q6J9G0-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-Q6ZRI8-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q8NEB9-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q92569-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q92574-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q9H3Y6-F1.pdb,AF-A0A024QZF2-F1.pdb,2
AF-Q9HAV0-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q9NPB6-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q9NY57-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q9NY57-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q9P212-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-Q9P2F8-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q9UBS0-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q9UK32-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q9UK32-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q9Y243-F1.pdb,AF-A0A024QZF2-F1.pdb,4
AF-Q9Y243-F1.pdb,AF-A0A024QZF2-F1.pdb,0
AF-Q9Y572-F1.pdb,AF-A0A024QZF2-F1.pdb,1
AF-P08151-F1.pdb,AF-A0A024QZF7-F1.pdb,1
AF-O94806-F1.pdb,AF-A0A024QZH5-F1.pdb,0
AF-P05129-F1.pdb,AF-A0A024QZH5-F1.pdb,0
AF-P46527-F1.pdb,AF-A0A024QZH5-F1.pdb,6
AF-A0A024RBG7-F1.pdb,AF-A0A024QZI1-F1.pdb,1
AF-A0A024QYT5-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-A0A024R0R3-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-A0A024R1S2-F1.pdb,AF-A0A024QZQ1-F1.pdb,3
AF-A0A024R5N5-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-A0A024R5U5-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-A0A024R969-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-A0A024R9Q9-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-A0A024RCX5-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-A0A0S2Z4N5-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-A0A140VK65-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-A0A384MEK5-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-A0A7R8GUN6-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-A0N0N7-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-D4HNR6-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-G9JKG7-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-G9JKG7-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-K7PPA8-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-K7PPA8-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-K7PPA8-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-O00409-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-O14558-F1.pdb,AF-A0A024QZQ1-F1.pdb,3
AF-O14641-F1.pdb,AF-A0A024QZQ1-F1.pdb,3
AF-O14746-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-O15353-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-O95140-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-O95983-F1.pdb,AF-A0A024QZQ1-F1.pdb,3
AF-P01112-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P01116-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P01584-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P02272-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P08833-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P09237-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P0C0S4-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P11161-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P11161-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-P15173-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P17861-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P17948-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P18146-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-P29474-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P29474-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P29590-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-P30556-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P31939-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-P36888-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P40763-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P40763-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P46527-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-P46531-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P50553-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P55055-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-P55055-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-P55055-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P55317-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P55317-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-P60569-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-P61269-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q01201-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q01201-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-Q06889-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q12946-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-Q12947-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-Q13263-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-Q14526-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q14916-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-Q15493-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q16520-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q53T94-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-Q8WTS6-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-Q92831-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-Q969S8-F1.pdb,AF-A0A024QZQ1-F1.pdb,3
AF-Q99814-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-Q99814-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-Q9BQB4-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q9H9S0-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q9HD89-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q9NUB1-F1.pdb,AF-A0A024QZQ1-F1.pdb,0
AF-Q9P0K8-F1.pdb,AF-A0A024QZQ1-F1.pdb,1
AF-Q9UGN5-F1.pdb,AF-A0A024QZQ1-F1.pdb,6
AF-Q9Y5Z7-F1.pdb,AF-A0A024QZQ1-F1.pdb,4
AF-Q9Y6E7-F1.pdb,AF-A0A024QZQ1-F1.pdb,3
AF-A0A024R1K7-F1.pdb,AF-A0A024QZQ6-F1.pdb,4
AF-K7PPA8-F1.pdb,AF-A0A024QZQ6-F1.pdb,6
AF-P17542-F1.pdb,AF-A0A024QZQ6-F1.pdb,6
AF-P23443-F1.pdb,AF-A0A024QZQ6-F1.pdb,0
AF-P49815-F1.pdb,AF-A0A024QZQ6-F1.pdb,1
AF-P49815-F1.pdb,AF-A0A024QZQ6-F1.pdb,4
AF-P49815-F1.pdb,AF-A0A024QZQ6-F1.pdb,0
AF-Q3SZI4-F1.pdb,AF-A0A024QZQ6-F1.pdb,4
AF-O60306-F1.pdb,AF-A0A024QZS4-F1.pdb,3
AF-O60306-F1.pdb,AF-A0A024QZS4-F1.pdb,2
AF-O60306-F1.pdb,AF-A0A024QZS4-F1.pdb,5
AF-P10244-F1.pdb,AF-A0A024QZS4-F1.pdb,3
AF-P10244-F1.pdb,AF-A0A024QZS4-F1.pdb,2
AF-P10244-F1.pdb,AF-A0A024QZS4-F1.pdb,5
AF-Q2NKU3-F1.pdb,AF-A0A024QZS4-F1.pdb,2
AF-Q969S8-F1.pdb,AF-A0A024QZS4-F1.pdb,3
AF-Q99757-F1.pdb,AF-A0A024QZS4-F1.pdb,3
AF-A0A024QZF2-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R0Y6-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-A0A024QZT2-F1.pdb,3
AF-A0A024R1C8-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-A0A024QZT2-F1.pdb,5
AF-A0A024R1P2-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R5Y3-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R5Z8-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R7V6-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024R9R2-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024RAT4-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A024RB87-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A0A090N900-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A4D0Z3-F1.pdb,AF-A0A024QZT2-F1.pdb,3
AF-A4D0Z3-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-A4D0Z3-F1.pdb,AF-A0A024QZT2-F1.pdb,5
AF-O75628-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-O75628-F1.pdb,AF-A0A024QZT2-F1.pdb,3
AF-O75628-F1.pdb,AF-A0A024QZT2-F1.pdb,5
AF-P01116-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-P10114-F1.pdb,AF-A0A024QZT2-F1.pdb,1
AF-P11233-F1.pdb,AF-A0A024QZT2-F1.pdb,3
AF-P11233-F1.pdb,AF-A0A024QZT2-F1.pdb,2
AF-P11233-F1.pdb,AF-A0A024QZT2-F1.pdb,5
AF-P11233-F1.pdb,AF-A0A024QZT2-F1.pdb,1
